idx,timestamp_ns,timestamp_s,slot_label,n_landmark_observations
0,519658155072,519.658155072,LAE,0
1,519907350752,519.9073507520001,MAE,294
2,520159489632,520.159489632,SAE,88
3,520407014112,520.4070141120001,MAE,170
4,520655869280,520.65586928,LAE,99
5,520907514976,520.907514976,MAE,114
6,521159597760,521.15959776,SAE,102
7,521407580448,521.407580448,MAE,81
8,521655414912,521.6554149120001,LAE,58
9,521907198976,521.907198976,MAE,54
10,522159197472,522.1591974720001,SAE,46
11,522407363232,522.4073632320001,MAE,74
12,522656227584,522.656227584,LAE,32
13,522907509632,522.907509632,MAE,54
14,523159543392,523.159543392,SAE,37
15,523407428480,523.40742848,MAE,80
16,523655898592,523.6558985920001,LAE,53
17,523907764032,523.907764032,MAE,70
18,524159955264,524.159955264,SAE,53
19,524407523488,524.407523488,MAE,55
20,524655740416,524.6557404160001,LAE,32
21,524908596320,524.90859632,MAE,20
22,525159161664,525.1591616640001,SAE,59
23,525408311328,525.4083113280001,MAE,2
24,525655820416,525.655820416,LAE,1
25,525910164224,525.910164224,MAE,2
26,526159569888,526.1595698880001,SAE,47
27,526409410432,526.4094104320001,MAE,27
28,526658649152,526.6586491520001,LAE,1
29,526909722624,526.909722624,MAE,34
30,527159144128,527.159144128,SAE,132
31,527409271456,527.409271456,MAE,130
32,527658489664,527.6584896640001,LAE,19
33,527909307680,527.90930768,MAE,42
34,528159732992,528.159732992,SAE,95
35,528410291744,528.410291744,MAE,135
36,528658868832,528.658868832,LAE,8
37,528909640224,528.909640224,MAE,9
38,529159535296,529.1595352960001,SAE,0
39,529410451936,529.4104519360001,MAE,72
40,529658601856,529.658601856,LAE,0
41,529909365824,529.909365824,MAE,0
42,530409561824,530.409561824,MAE,30
43,530658295744,530.658295744,LAE,16
44,530909630624,530.909630624,SAE,0
45,531159290592,531.159290592,SAE,2
46,531408838368,531.408838368,MAE,13
47,531656875104,531.656875104,LAE,24
48,531908287200,531.9082872,MAE,91
49,532159520640,532.15952064,SAE,69
50,532407550560,532.40755056,MAE,136
51,532656176192,532.6561761920001,LAE,94
52,532907457888,532.9074578880001,MAE,145
53,533159185952,533.159185952,SAE,72
54,533407298688,533.4072986880001,MAE,80
55,533656066016,533.6560660160001,LAE,79
56,533907504576,533.9075045760001,MAE,97
57,534159502432,534.1595024320001,SAE,78
58,534407560992,534.4075609920001,SAE,66
59,534655979104,534.655979104,MAE,115
60,534906092000,534.9060920000001,MAE,204
61,535156297216,535.156297216,SAE,190
62,535405867392,535.405867392,MAE,206
63,535655492192,535.655492192,LAE,180
64,535905823520,535.90582352,MAE,200
